0.016666667,2
0.033333333,2
0.05,2
0.15,2
0.166666667,2
0.183333333,2
0.25,2
0.283333333,2
0.3,2
0.316666667,2
0.35,2
0.366666667,2
0.383333333,2
0.416666667,2
0.433333333,2
0.45,2
0.483333333,2
0.5,2
0.516666667,2
0.55,2
0.566666667,2
0.583333333,2
0.616666667,2
0.633333333,2
0.65,2
0.683333333,2
0.7,2
0.716666667,2
0.75,2
0.766666667,2
0.783333333,2
0.816666667,2.02
0.833333333,2.0398
0.85,2.059402
0.883333333,2.07880798
0.9,2.0980199
0.916666667,2.117039701
0.95,2.175869304
0.966666667,2.194110611
0.983333333,2.192169505
1.016666667,2.19024781
1.033333333,2.188345332
1.05,2.186461879
1.083333333,2.18459726
1.1,2.182751287
1.116666667,2.180923774
1.15,2.179114537
1.166666667,2.177323391
1.183333333,2.175550157
1.216666667,2.173794656
1.233333333,2.172056709
1.25,2.170336142
1.283333333,2.168632781
1.3,2.166946453
1.316666667,2.165276988
1.35,2.163624218
1.366666667,2.161987976
1.383333333,2.160368096
1.416666667,2.178764416
1.433333333,2.196976771
1.45,2.215007004
1.483333333,2.232856934
1.5,2.250528364
1.516666667,2.268023081
1.55,2.26534285
1.566666667,2.262689421
1.583333333,2.260062527
1.616666667,2.257461902
1.633333333,2.254887283
1.65,2.25233841
1.683333333,2.249815026
1.7,2.247316876
1.716666667,2.244843707
1.75,2.24239527
1.766666667,2.239971317
1.783333333,2.237571604
1.816666667,2.235195888
1.833333333,2.232843929
1.85,2.23051549
1.883333333,2.228210335
1.9,2.225928231
1.916666667,2.223668949
1.95,2.22143226
1.966666667,2.219217937
1.983333333,2.217025758
2.033333333,2.2148555
2.05,2.212706945
2.083333333,2.210579876
2.1,2.208474077
2.116666667,2.206389336
2.15,2.204325443
2.166666667,2.202282188
2.183333333,2.200259366
2.283333333,2.198256773
2.3,2.196274205
2.316666667,2.194311463
2.35,2.192368348
2.366666667,2.190444665
2.383333333,2.188540218
2.416666667,2.186654816
2.433333333,2.204788268
2.45,2.222740385
2.483333333,2.280512981
2.5,2.277707852
2.516666667,2.274930773
2.55,2.272181465
2.566666667,2.269459651
2.583333333,2.266765054
2.65,2.264097404
2.683333333,2.26145643
2.7,2.258841865
2.716666667,2.256253447
2.75,2.253690912
2.766666667,2.251154003
2.783333333,2.248642463
2.816666667,2.246156038
2.833333333,2.243694478
2.85,2.241257533
2.883333333,2.238844958
2.9,2.236456508
2.916666667,2.234091943
2.95,2.271751024
2.966666667,2.289033514
2.983333333,2.306143178
3.016666667,2.303081747
3.033333333,2.300050929
3.05,2.29705042
3.083333333,2.294079916
3.1,2.291139117
3.116666667,2.288227725
3.15,2.285345448
3.166666667,2.282491994
3.183333333,2.279667074
3.216666667,2.276870403
3.233333333,2.274101699
3.25,2.271360682
3.283333333,2.268647075
3.3,2.265960604
3.316666667,2.263300998
3.35,2.260667988
3.366666667,2.258061308
3.383333333,2.255480695
3.416666667,2.272925888
3.433333333,2.29019663
3.45,2.307294663
3.483333333,2.324221717
3.5,2.360979499
3.516666667,2.397369704
3.55,2.393396007
3.566666667,2.389462047
3.583333333,2.385567427
3.616666667,2.421711753
3.633333333,2.457494635
3.65,2.492919689
3.683333333,2.507990492
3.7,2.522910587
3.716666667,2.517681481
3.75,2.532504666
3.766666667,2.54717962
3.783333333,2.561707823
3.816666667,2.556090745
3.833333333,2.550529838
3.85,2.545024539
